match_id,season,city,match_type,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs
980985,2016,Visakhapatnam,League,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Punjab Kings,wickets,7.0,125.0,20.0
980991,2016,Chandigarh,League,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,wickets,7.0,180.0,20.0
980993,2016,Visakhapatnam,League,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,runs,80.0,207.0,20.0
980995,2016,Kolkata,League,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,184.0,20.0
981003,2016,Raipur,League,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,6.0,159.0,20.0
981009,2016,Kolkata,League,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,22.0,172.0,20.0
981011,2016,Raipur,League,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,139.0,20.0
981015,2016,Delhi,Elimination Final,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,22.0,163.0,20.0
981019,2016,Bangalore,Final,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,8.0,209.0,20.0
1082591,2017,Hyderabad,League,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,35.0,208.0,20.0
1082595,2017,Bengaluru,League,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,15.0,158.0,20.0
1082597,2017,Mumbai,League,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,179.0,20.0
1082598,2017,Indore,League,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Punjab Kings,wickets,8.0,149.0,20.0
1082600,2017,Mumbai,League,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,wickets,4.0,159.0,20.0
1082601,2017,Kolkata,League,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,171.0,20.0
1082602,2017,Bangalore,League,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,143.0,20.0
1082604,2017,Kolkata,League,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,17.0,173.0,20.0
1082605,2017,Delhi,League,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Delhi Capitals,runs,51.0,189.0,20.0
1082608,2017,Delhi,League,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,wickets,4.0,169.0,20.0
1082609,2017,Hyderabad,League,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,runs,5.0,160.0,20.0
1082611,2017,Hyderabad,League,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,15.0,192.0,20.0
1082612,2017,Indore,League,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,199.0,20.0
1082614,2017,Mumbai,League,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,runs,14.0,143.0,20.0
1082617,2017,Kolkata,League,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,82.0,132.0,20.0
1082622,2017,Kolkata,League,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,161.0,20.0
1082623,2017,Chandigarh,League,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,runs,26.0,208.0,20.0
1082626,2017,Chandigarh,League,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,wickets,10.0,68.0,20.0
1082627,2017,Hyderabad,League,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,48.0,210.0,20.0
1082628,2017,Mumbai,League,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Mumbai Indians,wickets,5.0,163.0,20.0
1082630,2017,Delhi,League,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,6.0,186.0,20.0
1082633,2017,Bangalore,League,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,runs,19.0,139.0,20.0
1082635,2017,Delhi,League,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,runs,146.0,213.0,20.0
1082636,2017,Bangalore,League,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,159.0,20.0
1082638,2017,Hyderabad,League,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,7.0,139.0,20.0
1082639,2017,Chandigarh,League,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,runs,14.0,168.0,20.0
1082641,2017,Mumbai,League,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,runs,7.0,231.0,20.0
1082644,2017,Kolkata,League,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,9.0,174.0,20.0
1082646,2017,Delhi,League,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,10.0,162.0,20.0
1082649,2017,Bangalore,Qualifier 2,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,6.0,108.0,20.0
1136561,2018,Mumbai,League,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,1.0,166.0,20.0
1136562,2018,Chandigarh,League,Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6.0,167.0,20.0
1136563,2018,Kolkata,League,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,177.0,20.0
1136564,2018,Hyderabad,League,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,126.0,20.0
1136565,2018,Chennai,League,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,203.0,20.0
1136567,2018,Hyderabad,League,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,1.0,148.0,20.0
1136568,2018,Bengaluru,League,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,156.0,20.0
1136569,2018,Mumbai,League,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,195.0,20.0
1136570,2018,Kolkata,League,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,139.0,20.0
1136571,2018,Bengaluru,League,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,runs,19.0,218.0,20.0
1136572,2018,Chandigarh,League,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,runs,4.0,198.0,20.0
1136573,2018,Kolkata,League,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,runs,71.0,201.0,20.0
1136574,2018,Mumbai,League,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,46.0,214.0,20.0
1136575,2018,Jaipur,League,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,161.0,20.0
1136576,2018,Chandigarh,League,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Punjab Kings,runs,15.0,194.0,20.0
1136577,2018,Pune,League,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,64.0,205.0,20.0
1136579,2018,Bengaluru,League,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,175.0,20.0
1136580,2018,Hyderabad,League,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,runs,4.0,183.0,20.0
1136581,2018,Jaipur,League,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,3.0,168.0,20.0
1136582,2018,Delhi,League,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,runs,4.0,144.0,20.0
1136583,2018,Mumbai,League,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,runs,31.0,119.0,20.0
1136584,2018,Bengaluru,League,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,206.0,20.0
1136585,2018,Hyderabad,League,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,runs,13.0,133.0,20.0
1136586,2018,Delhi,League,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,55.0,220.0,20.0
1136587,2018,Pune,League,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,170.0,20.0
1136588,2018,Jaipur,League,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,11.0,152.0,20.0
1136589,2018,Bengaluru,League,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,176.0,20.0
1136590,2018,Pune,League,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,13.0,212.0,20.0
1136591,2018,Bengaluru,League,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,14.0,168.0,20.0
1136593,2018,Kolkata,League,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,178.0,20.0
1136594,2018,Indore,League,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,175.0,20.0
1136595,2018,Pune,League,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,128.0,20.0
1136596,2018,Hyderabad,League,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,wickets,7.0,164.0,20.0
1136597,2018,Mumbai,League,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,13.0,182.0,20.0
1136598,2018,Indore,League,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6.0,153.0,20.0
1136599,2018,Hyderabad,League,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,5.0,147.0,20.0
1136600,2018,Jaipur,League,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,runs,15.0,159.0,20.0
1136601,2018,Kolkata,League,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,102.0,211.0,20.0
1136602,2018,Delhi,League,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,wickets,9.0,188.0,20.0
1136603,2018,Jaipur,League,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,wickets,4.0,177.0,20.0
1136604,2018,Indore,League,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Kolkata Knight Riders,runs,31.0,246.0,20.0
1136605,2018,Delhi,League,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,5.0,182.0,20.0
1136606,2018,Pune,League,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,180.0,20.0
1136607,2018,Mumbai,League,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,169.0,20.0
1136608,2018,Indore,League,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,89.0,20.0
1136609,2018,Kolkata,League,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,143.0,20.0
1136610,2018,Mumbai,League,Mumbai Indians,Punjab Kings,Punjab Kings,field,Mumbai Indians,runs,3.0,187.0,20.0
1136611,2018,Bengaluru,League,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,14.0,219.0,20.0
1136612,2018,Delhi,League,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,runs,34.0,163.0,20.0
1136613,2018,Jaipur,League,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,runs,30.0,165.0,20.0
1136614,2018,Hyderabad,League,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,5.0,173.0,20.0
1136615,2018,Delhi,League,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Delhi Capitals,runs,11.0,175.0,20.0
1136616,2018,Pune,League,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,154.0,20.0
1136617,2018,Mumbai,Qualifier 1,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,2.0,140.0,20.0
1136618,2018,Kolkata,Eliminator,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,runs,25.0,170.0,20.0
1136619,2018,Kolkata,Qualifier 2,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,14.0,175.0,20.0
1136620,2018,Mumbai,Final,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,179.0,20.0
1175356,2019,Chennai,League,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,71.0,20.0
1175357,2019,Kolkata,League,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,182.0,20.0
1175358,2019,Mumbai,League,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,runs,37.0,214.0,20.0
1175359,2019,Jaipur,League,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,runs,14.0,185.0,20.0
1175360,2019,Delhi,League,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,wickets,6.0,148.0,20.0
1175361,2019,Kolkata,League,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Kolkata Knight Riders,runs,28.0,219.0,20.0
1175362,2019,Bengaluru,League,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,6.0,188.0,20.0
1175363,2019,Hyderabad,League,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,wickets,5.0,199.0,20.0
1175364,2019,Chandigarh,League,Mumbai Indians,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,8.0,177.0,20.0
1175365,2019,Delhi,League,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,tie,,186.0,20.0
1175366,2019,Hyderabad,League,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,118.0,232.0,20.0
1175367,2019,Chennai,League,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,8.0,176.0,20.0
1175368,2019,Chandigarh,League,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,runs,14.0,167.0,20.0
1175369,2019,Jaipur,League,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,159.0,20.0
1175370,2019,Mumbai,League,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,37.0,171.0,20.0
1175371,2019,Delhi,League,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,130.0,20.0
1175372,2019,Bengaluru,League,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,206.0,20.0
1178393,2019,Chennai,League,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,22.0,161.0,20.0
1178394,2019,Hyderabad,League,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Mumbai Indians,runs,40.0,137.0,20.0
1178395,2019,Bengaluru,League,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,4.0,150.0,20.0
1178396,2019,Jaipur,League,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,140.0,20.0
1178397,2019,Chandigarh,League,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6.0,151.0,20.0
1178398,2019,Chennai,League,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,109.0,20.0
1178399,2019,Mumbai,League,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,3.0,198.0,20.0
1178400,2019,Jaipur,League,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,152.0,20.0
1178401,2019,Kolkata,League,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,179.0,20.0
1178402,2019,Mumbai,League,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4.0,188.0,20.0
1178403,2019,Chandigarh,League,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,174.0,20.0
1178404,2019,Kolkata,League,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,162.0,20.0
1178405,2019,Hyderabad,League,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,runs,39.0,156.0,20.0
1178406,2019,Mumbai,League,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,172.0,20.0
1178407,2019,Chandigarh,League,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,runs,12.0,183.0,20.0
1178408,2019,Hyderabad,League,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Sunrisers Hyderabad,wickets,6.0,133.0,20.0
1178409,2019,Delhi,League,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,40.0,169.0,20.0
1178410,2019,Kolkata,League,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bangalore,runs,10.0,214.0,20.0
1178411,2019,Jaipur,League,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,5.0,162.0,20.0
1178412,2019,Delhi,League,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,5.0,164.0,20.0
1178413,2019,Hyderabad,League,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,160.0,20.0
1178414,2019,Bengaluru,League,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,1.0,162.0,20.0
1178415,2019,Jaipur,League,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,6.0,192.0,20.0
1178416,2019,Chennai,League,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,176.0,20.0
1178417,2019,Bengaluru,League,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,runs,17.0,203.0,20.0
1178418,2019,Kolkata,League,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3.0,176.0,20.0
1178419,2019,Chennai,League,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,46.0,156.0,20.0
1178420,2019,Jaipur,League,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,161.0,20.0
1178421,2019,Delhi,League,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Delhi Capitals,runs,16.0,188.0,20.0
1178422,2019,Kolkata,League,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,runs,34.0,233.0,20.0
1178423,2019,Hyderabad,League,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,runs,45.0,213.0,20.0
1178425,2019,Chennai,League,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,80.0,180.0,20.0
1178426,2019,Mumbai,League,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,tie,,163.0,20.0
1178427,2019,Chandigarh,League,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,184.0,20.0
1178428,2019,Delhi,League,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,wickets,5.0,116.0,20.0
1178429,2019,Bengaluru,League,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,176.0,20.0
1178430,2019,Chandigarh,League,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6.0,171.0,20.0
1178431,2019,Mumbai,League,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,9.0,134.0,20.0
1181764,2019,Chennai,Qualifier 1,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,wickets,6.0,132.0,20.0
1181766,2019,Visakhapatnam,Eliminator,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,2.0,163.0,20.0
1181767,2019,Visakhapatnam,Qualifier 2,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,148.0,20.0
1181768,2019,Hyderabad,Final,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,runs,1.0,150.0,20.0
1216492,2020/21,Abu Dhabi,League,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,163.0,20.0
1216493,2020/21,,League,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,tie,,158.0,20.0
1216534,2020/21,,League,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,10.0,164.0,20.0
1216496,2020/21,,League,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,runs,16.0,217.0,20.0
1216508,2020/21,Abu Dhabi,League,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,49.0,196.0,20.0
1216510,2020/21,,League,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,runs,97.0,207.0,20.0
1216539,2020/21,,League,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,runs,44.0,176.0,20.0
1216545,2020/21,Abu Dhabi,League,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,7.0,143.0,20.0
1216527,2020/21,,League,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4.0,224.0,20.0
1216547,2020/21,,League,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,tie,,202.0,20.0
1216532,2020/21,Abu Dhabi,League,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,runs,15.0,163.0,20.0
1216504,2020/21,,League,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,runs,37.0,175.0,20.0
1216503,2020/21,Abu Dhabi,League,Mumbai Indians,Punjab Kings,Punjab Kings,field,Mumbai Indians,runs,48.0,192.0,20.0
1216516,2020/21,,League,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,7.0,165.0,20.0
1216514,2020/21,Abu Dhabi,League,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,wickets,8.0,155.0,20.0
1216515,2020/21,,League,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,18.0,229.0,20.0
1216513,2020/21,,League,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,wickets,10.0,179.0,20.0
1216538,2020/21,,League,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,34.0,209.0,20.0
1216519,2020/21,,League,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals,runs,59.0,197.0,20.0
1216511,2020/21,Abu Dhabi,League,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,runs,57.0,194.0,20.0
1216501,2020/21,Abu Dhabi,League,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,10.0,168.0,20.0
1216542,2020/21,,League,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,69.0,202.0,20.0
1216500,2020/21,,League,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,runs,46.0,185.0,20.0
1216523,2020/21,Abu Dhabi,League,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,2.0,165.0,20.0
1216525,2020/21,,League,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,37.0,170.0,20.0
1216507,2020/21,,League,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,wickets,5.0,159.0,20.0
1216529,2020/21,Abu Dhabi,League,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,wickets,5.0,163.0,20.0
1216540,2020/21,,League,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,82.0,195.0,20.0
1216528,2020/21,,League,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,20.0,168.0,20.0
1216543,2020/21,,League,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,runs,13.0,162.0,20.0
